duration,protocol_type,service,src_bytes,dst_bytes,flag,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
149,icmp,smtp,38723,13447,S0,0,0,0,0,4,0,0,1,0,7,1,1,0,0,112,170,0.1779150561723728,0.8473446763012202,0.6687809817566426,0.07578738623830628,0.5511942292887778,0.7951883196245023,0.24879944127169962,211,215,0.05910864677275329,0.6027357868631028,0.005292902557936463,0.055245077271553034,0.21009324841602506,0.4933908075124037,0.044615799324704386,0.2014186787166703,u2r
6,tcp,ssh,34787,31932,REJ,1,2,2,2,3,0,1,1,1,4,1,1,2,1,183,140,0.13655962658561172,0.9385205050607353,0.7926977367896808,0.6895617793077667,0.458867772605961,0.19974115494301936,0.2792840171596399,134,61,0.2919792933359179,0.3894308998899808,0.31516023719529285,0.9267933383444279,0.563047277918054,0.4246506639271761,0.7133222157696654,0.9739832496424706,r2l
50,tcp,ftp,1398,47024,REJ,0,1,2,0,2,0,7,1,1,5,4,0,3,0,162,79,0.04586043077017887,0.4318643105272195,0.012267464144958717,0.8813386315853794,0.8062668389844697,0.5237011081563182,0.9887036604596193,46,178,0.823671917938589,0.486857697316347,0.17582263929328767,0.5021324035856699,0.5095780112621182,0.19480089465835448,0.007817777747620047,0.47144414791108746,normal
50,tcp,ssh,42772,24622,REJ,0,2,1,2,0,0,5,1,0,2,4,1,4,1,34,70,0.41330227048878176,0.420117188481696,0.7688867764021046,0.5435866466383172,0.5203336350499485,0.08850346469337667,0.4713327743772663,139,160,0.6742754929386354,0.7780398105459398,0.9946758203579495,0.008657104011488781,0.9375739010393895,0.6115394460941155,0.7436041147708552,0.761702986656789,u2r
168,tcp,ssh,4028,29379,SH,0,1,0,4,3,0,0,1,0,2,3,0,1,1,74,92,0.5529866543180071,0.17122000123206027,0.7181356245824593,0.8536653168485748,0.22102927633116454,0.5634761148829357,0.8334154655668577,207,105,0.9796422310915966,0.13303400214901007,0.44283393079983535,0.014425359479618316,0.5928271301452147,0.6400303290773255,0.5893362075078643,0.15774259380637323,u2r
159,icmp,ssh,18701,6097,RSTO,0,2,1,1,3,0,6,1,1,4,0,1,1,1,136,103,0.9397671167202223,0.3192122963578259,0.13317935925999547,0.992749163942758,0.42719256908319003,0.35340273993212257,0.3083070729177797,71,135,0.5153387591240474,0.7482730506021006,0.907424237254549,0.8780016647291976,0.7203491316713,0.665789394509549,0.49500995735786035,0.6899896845982668,dos
156,tcp,ftp,4504,18655,SF,1,2,0,1,2,0,5,0,1,6,3,1,3,1,61,141,0.340423633452281,0.7189027924593996,0.8997575648120893,0.9603458281501944,0.7080891700947167,0.4993814849007372,0.9316656609687041,42,239,0.26540747938311393,0.22372622078962312,0.4403825189527003,0.4699292850675566,0.9130405730065226,0.6068831437408616,0.2042090055206217,0.05602377037397399,normal
20,tcp,smtp,8580,47098,RSTO,1,2,1,3,3,1,6,0,1,1,3,1,1,0,142,46,0.8343642455336456,0.9667181309110435,0.258574538455009,0.5147748611295827,0.5231688491072055,0.5567677908661326,0.7851015828585075,58,14,0.48634327503798247,0.39373352928335015,0.3230032710109678,0.00682170302972096,0.8725127710849883,0.6576050403593446,0.49836795516637156,0.7376926968378977,probe
172,udp,smtp,15860,5472,S0,1,2,2,0,4,0,1,0,1,6,4,1,1,1,192,118,0.4831261944464613,0.6620370855710516,0.5768720925555957,0.03507361438628265,0.35023657024228416,0.15909499616059442,0.5518859318644664,36,42,0.3607478525603396,0.606216325258485,0.4482140269879141,0.6896759938779069,0.7087483509348498,0.3172387637714371,0.9291228540366923,0.05294000026569168,dos
76,tcp,ftp,24883,18036,REJ,1,2,2,4,0,1,7,1,1,0,0,1,3,1,73,50,0.2624342429434392,0.7098435052916653,0.820707437018029,0.09200308382994515,0.826944634698186,0.45041538451647223,0.8312230787852275,215,10,0.14597574597540597,0.9972950867077323,0.09205558949712844,0.8334193803151384,0.7841743655894206,0.5911242085532921,0.9595593350971876,0.3974275080608318,dos
216,icmp,domain,38541,17931,S0,1,1,1,1,1,1,6,1,1,7,4,1,4,0,78,97,0.9627646251279846,0.993670461864022,0.516980306859885,0.9958714027330353,0.6451325700530383,0.12830881206914435,0.7943427308829746,184,164,0.8072112740024635,0.6938446612705856,0.2659206744623889,0.7802332474450088,0.693392030569612,0.08812255939655667,0.7855186628901202,0.31320614686088233,u2r
39,tcp,domain,44886,40047,S0,1,2,0,2,4,0,9,1,0,6,0,0,3,0,49,142,0.328450650981288,0.9828740852253082,0.4192941220915597,0.3134009183671189,0.588258749823591,0.06191598400672227,0.9522370531305279,18,245,0.2758495316573931,0.7782261720439594,0.6048413954555435,0.5478888313595982,0.22758596109871743,0.7662864964801727,0.3916193961746499,0.20521411717140747,normal
203,udp,domain,30725,25766,SH,1,2,1,3,3,1,9,1,0,3,1,1,1,1,121,185,0.7791370626862724,0.003053841340287855,0.9442337863761011,0.5776394843358947,0.9979681694371306,0.07225348772595586,0.07191499401801404,210,50,0.48951323376426426,0.39472921713487696,0.4285861388384189,0.6429989529555299,0.35581634536460927,0.9198076264407634,0.03874776166548555,0.7253224740314559,normal
141,tcp,ftp,994,14808,RSTO,1,0,2,0,0,0,2,0,0,8,4,0,3,0,121,183,0.8747916435052293,0.7742698638062349,0.16253041022930625,0.022040811728073373,0.10031260267466346,0.16217822800625392,0.1313810159286517,44,89,0.41067568621475703,0.8298852776425263,0.3978440141950981,0.2770172658118494,0.2050705888458203,0.0904900253240346,0.09156423765969057,0.5880920459022293,probe
117,icmp,domain,47211,47452,SH,0,0,1,4,4,0,6,0,0,7,1,0,0,0,40,141,0.6492051104200163,0.46049443498917164,0.36159316193129254,0.31869573334970025,0.31374134814319055,0.870863809222606,0.39092909636606343,164,251,0.3147607580116194,0.7022602931792377,0.542848228781773,0.6005395861920975,0.2556504949599041,0.7601969540292579,0.6807445287675774,0.6260857880799413,r2l
151,udp,ftp,6561,746,SH,1,1,1,1,1,1,9,1,0,1,1,1,0,0,191,175,0.6571054209661155,0.057992715035833475,0.9239906766361984,0.46516858484265466,0.6970913681620718,0.8106831152335373,0.3481477603154792,99,67,0.751345175498032,0.3984618617525284,0.1712730611844182,0.13114695685585465,0.47663832977031684,0.17751554850620488,0.047856516102111946,0.6975823675824059,normal
190,tcp,ftp,14034,2575,SF,1,2,1,1,4,1,8,0,1,0,4,1,0,1,104,180,0.6477496907010227,0.7988843967060304,0.6699284264286745,0.9545181337637051,0.49663260157746736,0.24837082929249943,0.8239727280479642,119,151,0.39950081788330183,0.06926772736434861,0.6969733370073252,0.17590069324527835,0.22799790744804216,0.343425897384947,0.7290330217590864,0.823150902810244,u2r
225,icmp,http,49350,22531,REJ,1,0,2,0,4,1,9,1,1,8,2,0,4,0,57,83,0.9613529363588788,0.6623703385257824,0.5108921199353526,0.8760777835486873,0.4574761321845634,0.7067822878980844,0.6020398766788673,216,199,0.5191260486537219,0.05174535006706982,0.49512287590988624,0.675425259843591,0.6996502589673375,0.18998255044569834,0.2860611058544743,0.299528028204339,u2r
65,tcp,domain,26448,39072,S0,0,2,1,1,3,1,1,0,0,2,1,0,1,1,58,86,0.8790142948763235,0.6235290205600549,0.6408755620009279,0.031593193781155104,0.3879454966536049,0.8973967572633977,0.008950512969345015,241,18,0.18912501666182402,0.8966230881921972,0.6909344334594713,0.8860299342593688,0.31691005238591496,0.2631827786254497,0.1216097825027832,0.027621925537892,r2l
214,udp,domain,44557,35695,SF,0,0,0,3,1,1,7,1,0,7,3,0,4,1,113,37,0.5567705339152148,0.9689453507915589,0.7854932776137465,0.23344845632932953,0.3482633106871498,0.9737245689644656,0.6944688537283159,173,186,0.5058644411309691,0.6937591157405749,0.6016526564347898,0.07198602655848096,0.08234323118620923,0.07952305519088876,0.174664072843437,0.03686272780238542,probe
208,tcp,ssh,22022,6736,S0,0,2,0,1,4,1,5,1,0,1,4,1,0,0,130,165,0.04819618417772964,0.9663391604570933,0.43190760920094673,0.1899841376320517,0.6191717734478555,0.4419551318551621,0.9690854971002699,149,181,0.4341813539181202,0.776003630875426,0.2533542139151328,0.4536926069484495,0.9395291314294274,0.669613467679813,0.7069653692185572,0.7221926562552976,probe
112,tcp,domain,19584,25272,SH,0,0,0,3,4,1,6,0,0,2,1,1,4,0,100,57,0.11882484811994587,0.18877889711755558,0.9603248815135869,0.4813463353546924,0.3841829239800416,0.5118921316063232,0.41781305662793466,121,28,0.34207689701464605,0.48331013733336126,0.3054330854638052,0.44472405089899614,0.520253201202467,0.21122879833685515,0.4125532912665457,0.1507142825563066,normal
150,icmp,domain,28933,33849,REJ,1,2,0,3,1,0,4,1,0,8,1,1,2,1,38,167,0.9522715876036321,0.45610989345666664,0.2107175295710182,0.1283537577155638,0.8135434932689313,0.29209106724033285,0.12857762189715427,41,252,0.05126698684785869,0.9594916840964911,0.6907369536582014,0.632324159690847,0.5178509460111118,0.7760327273980695,0.810550675128958,0.7961693774709517,dos
1,udp,http,13664,7867,RSTO,1,1,1,0,0,1,5,1,1,9,2,0,3,0,8,184,0.5791709335812985,0.1909750816442085,0.6240993988550125,0.9072327013539698,0.3956527002869684,0.8441247372708807,0.4277414757171504,61,160,0.9138407091965061,0.9723773873651986,0.42578159041252006,0.8737529237065577,0.06977002894151241,0.698885374014289,0.020692807118822487,0.3062519473268711,probe
16,tcp,ssh,22380,19632,REJ,0,1,1,1,1,0,4,0,1,8,3,1,4,1,76,151,0.16404737607163178,0.9075907871334703,0.7050719209343009,0.6277601193237682,0.640896425816487,0.9531554289029945,0.6016241640033818,210,164,0.365697305104978,0.14084600662000402,0.7871319817461752,0.08245690737048861,0.6330312711530105,0.07391590130744674,0.56074499008865,0.15140394733675266,u2r
36,icmp,smtp,9166,34987,SH,1,2,2,1,4,0,4,1,0,0,4,0,0,0,84,93,0.3561030872176113,0.7808102386246093,0.34136718790163467,0.3646923738567496,0.3377351865655769,0.08390471556216994,0.7790674081235315,215,241,0.2541199833104213,0.2781241243709788,0.1546670070714793,0.07143682512593974,0.3752009597387057,0.21351113606736416,0.9003700337951706,0.05906965241540618,normal
294,icmp,domain,21183,33368,SF,0,0,2,1,3,1,6,1,1,1,0,1,4,1,139,102,0.4509069855526866,0.43589398414065084,0.3964375254534419,0.6335289549327472,0.9694612837209347,0.2299316000353343,0.9373151268051638,39,123,0.7269315602338086,0.8985853633194051,0.08132038272832154,0.40480071334316825,0.7955973999635393,0.5496751278192686,0.7660742816543874,0.2851617589461424,r2l
61,udp,ssh,38762,38200,RSTO,1,0,0,2,4,1,3,1,1,2,2,1,1,1,70,177,0.5197782486851371,0.024113008699948035,0.5659243446128849,0.39546197840045905,0.382838526104906,0.520802141894348,0.6987500436268232,93,211,0.9156616539998853,0.15112297549616072,0.10488953094144482,0.8897049013973203,0.3427084044365005,0.07119281838746072,0.689364218710825,0.3250385108694308,dos
4,icmp,ftp,27657,28976,SF,0,0,0,1,1,1,5,1,0,2,0,0,0,0,27,125,0.9482342175964432,0.4328547673803863,0.8637483386459583,0.7734019301886883,0.060043040268570214,0.3292509826190181,0.597395608120518,173,225,0.4599857863214587,0.7087989345787146,0.07293687236729429,0.08625212098706259,0.12029243320806571,0.5414622424707229,0.4999349398309859,0.12622806101513873,normal
66,icmp,http,21310,44791,SF,0,0,0,2,2,1,8,0,1,1,0,0,1,0,185,84,0.26916219740916836,0.25437848060336643,0.8637995572194426,0.7021346477803634,0.774669503435652,0.4891684618084201,0.14221962938002164,19,128,0.9803658055847699,0.4690264094710218,0.12643930725138197,0.26518035844090637,0.05185445075270434,0.0497131315578585,0.5185959172481656,0.4690004102627968,probe
214,udp,smtp,14327,35528,SH,1,2,2,0,4,1,1,0,0,4,0,1,0,1,4,100,0.5637168655280244,0.8018675353950346,0.1410360326286917,0.00645508539074835,0.3035971970349777,0.8680289812282898,0.5563257326820149,141,230,0.7057102393511043,0.2408917768406349,0.5453516683447219,0.14203434685944072,0.954867178282946,0.8573489592876177,0.9151337573281255,0.2032584186176143,u2r
53,icmp,http,28720,24185,REJ,1,0,2,0,3,1,1,1,1,3,1,1,4,0,130,69,0.734605938839625,0.43722041985714677,0.3541596082376034,0.41345337748208233,0.6277746146228272,0.008285727217080097,0.11087637941827833,53,108,0.43238885376204406,0.7940125154089794,0.14279897083289184,0.22468239233974197,0.6302026532897169,0.6663013585036146,0.00684552460908161,0.7924387465111186,r2l
255,udp,domain,31675,7198,SH,1,1,0,0,1,0,5,1,0,2,1,0,1,0,34,159,0.9555691882378882,0.3492902433143825,0.4887185941466009,0.16727369988450524,0.56028745295199,0.25002384211643447,0.775205039259447,61,111,0.9884513236706669,0.06523433767508158,0.2617927530868852,0.2815785836924174,0.5740423806497934,0.34442895078390634,0.33326093367568355,0.673479419184733,u2r
36,icmp,domain,17747,45031,SF,0,1,1,0,3,1,8,1,0,1,0,1,3,0,162,184,0.5020647290745167,0.225028152721795,0.906605382091271,0.9178021786768507,0.32761506493363945,0.5358985198062133,0.6577208109693703,41,44,0.9830172790052972,0.22531991418113484,0.25930593071321617,0.9536057751209189,0.6093648339254539,0.5832199965574796,0.3588888251014989,0.7577561021431973,dos
53,icmp,smtp,20264,31358,SF,1,1,1,4,2,0,8,1,0,2,2,0,1,1,185,89,0.9446915371574156,0.06995324229307986,0.5796959561469311,0.4631186683821775,0.726093735015158,0.7233478074351016,0.6806793929687868,83,181,0.3219396773279347,0.07092966829304115,0.13679275537031266,0.9835657415178728,0.06771900457995583,0.01064347590656356,0.05973024927482151,0.6048067553752705,u2r
48,udp,ftp,11633,9576,REJ,0,1,0,0,0,1,4,1,1,0,3,0,3,0,20,160,0.05466553640470262,0.14604993075958006,0.9687366717725446,0.9837399932738604,0.3993000145158784,0.7451045297408773,0.2527469062982566,234,58,0.7964326509846454,0.42994281808499124,0.7692483259373502,0.05952967370453599,0.8242218539384477,0.8964042249827078,0.8362590995328854,0.7844814799321299,r2l
228,tcp,ftp,33778,6472,SH,1,2,2,0,1,1,5,1,0,1,2,1,3,0,82,45,0.951554093455139,0.3041028349561943,0.09361260063756849,0.46464045128114206,0.1849639624060727,0.23352495019745168,0.9116888137319631,84,106,0.8149477205994808,0.028773155612222934,0.02654038658827551,0.23560595195776501,0.35229895902350494,0.20924851579160697,0.6535889333835941,0.4272241820189012,probe
41,icmp,ftp,27121,17448,REJ,1,0,1,2,1,1,4,1,1,7,4,1,1,0,147,49,0.16263059238242306,0.6101670612697496,0.6443082827680682,0.40008930359812866,0.4038558439990034,0.7310369460986997,0.892002046572489,240,228,0.3124812982849412,0.45639246186183824,0.7979810512991143,0.625220759039548,0.07455626132623794,0.49735664408125446,0.17168331556257932,0.07069498343621317,r2l
224,icmp,smtp,11553,35295,S0,0,1,0,2,2,1,2,1,1,9,0,1,3,1,32,182,0.6876936721909827,0.7456178935912948,0.4324508610713571,0.8805641345544276,0.2944284917670066,0.8871201102562235,0.9789256723378916,87,89,0.25411618873126307,0.036839948112291965,0.1159005257115544,0.9843407428719745,0.8777088836174017,0.3263198200127331,0.39335846750396797,0.7096300474684586,probe
38,udp,domain,2267,32083,REJ,1,1,1,2,1,1,3,1,0,4,2,1,2,0,187,157,0.624497065236171,0.47232203016240126,0.7295045240450378,0.8647091817639783,0.5264247185301105,0.18745010924244887,0.34914313670209296,170,167,0.5230331658708061,0.886942775430835,0.3246223828077669,0.8136668995793318,0.9456198049672849,0.8016397994085059,0.24431847663567796,0.3795531249020072,dos
224,udp,http,35101,2214,RSTO,1,2,0,2,1,1,1,0,1,6,1,1,3,0,100,61,0.8122794779632391,0.43478014915371255,0.949913919668086,0.056244476151285916,0.039913557996878235,0.6776959404139453,0.6639740489836512,212,11,0.5236975665737648,0.8257125412302669,0.4952800176184474,0.45562077325809125,0.9461414190981878,0.1349845849260839,0.20835525574455604,0.8779282979746514,normal
248,tcp,ftp,36087,15043,REJ,0,0,1,0,2,0,2,1,0,9,4,0,0,0,151,154,0.6800218808188887,0.6466816964836425,0.6693594438667326,0.08704731588646675,0.4701856773708497,0.26865285233566794,0.5163502751998025,13,167,0.8203164586550237,0.5296577712122508,0.815833899949592,0.39039612023101544,0.7149332614782709,0.6131141343927858,0.7659212257510726,0.6149328318136975,probe
169,icmp,ftp,45589,20320,S0,1,1,2,0,0,1,5,0,0,4,1,0,1,0,189,24,0.30829054660485766,0.34078473178439306,0.8885459987888461,0.007374985791956168,0.5118062266584686,0.8601880939255795,0.16856970898373091,136,65,0.7769630068404573,0.3188501974124337,0.2984097335262824,0.20562719903863602,0.9628806238139964,0.6484707417029733,0.3113322627253621,0.6099117286399331,dos
42,udp,ssh,30588,7149,S0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,80,180,0.6635724549690679,0.49611277485914396,0.4190505282142606,0.11453357079687254,0.14680525221325125,0.06066909596157111,0.18967177473610775,1,190,0.5050210386723993,0.16858383736330895,0.12693970219262818,0.01111099604883481,0.7156331353289318,0.7607160386265037,0.4853053684234646,0.48956204641046197,probe
20,tcp,ssh,15064,33650,REJ,1,2,1,2,3,0,5,1,0,2,4,0,2,1,146,114,0.5465599525186401,0.21349864769822058,0.28156351130659263,0.23853853954387416,0.4224222872433647,0.2889116428549784,0.8666029791085302,32,57,0.08186535702824871,0.3259291612328612,0.3111073622705539,0.2842632969499659,0.1560165373745651,0.06357392323567668,0.06454356927709448,0.11260967931328336,dos
267,icmp,smtp,36849,30087,RSTO,1,0,2,4,4,1,3,1,0,5,3,1,0,0,33,48,0.6772203844783455,0.42389132407853747,0.7523597666584083,0.6484332911004748,0.3961371533914284,0.04574262608770929,0.36690753914666474,160,181,0.6006060079661837,0.4727885229122376,0.7646125559368706,0.9607372581420079,0.8866516479930054,0.21375051393406508,0.6558347027840419,0.983735361027896,normal
165,udp,ftp,24645,20204,SH,0,0,1,0,1,0,5,0,1,5,2,1,1,1,122,153,0.016333854558624905,0.17293827059591782,0.5536192212279147,0.06436008287931005,0.011062622782289866,0.17076275540528862,0.07387027754995101,139,110,0.28208356442065396,0.1545002286343491,0.42395966419875386,0.9619211464410153,0.5260606146252969,0.8557160787900129,0.7389524034171385,0.3027008214370023,probe
66,udp,ssh,38645,1126,S0,0,0,0,4,4,1,8,1,0,5,1,0,1,0,149,169,0.12216139000581183,0.9507087787581711,0.10854124527132925,0.5051891163213326,0.1985307529455459,0.05429991048981164,0.15086824390524511,64,0,0.7648665317969178,0.2776135544376144,0.3382526407222337,0.33578158264060975,0.0379911935447238,0.9943610455116313,0.4212875061963878,0.9300717305992942,probe
48,udp,ssh,18883,1993,SH,1,0,1,0,0,1,4,0,0,1,3,1,4,0,99,152,0.27157543940606843,0.4940658184444533,0.652493556129537,0.5661149809754442,0.04823530071181914,0.22423865121328102,0.6210230183843133,54,116,0.9672901961063152,0.44605839282634163,0.9483354125661584,0.482895291946115,0.8472716001662771,0.8287722195047871,0.1549034818769679,0.7567017268722778,r2l
232,icmp,domain,10477,11343,SH,0,2,2,0,1,1,1,0,1,5,4,0,0,1,112,151,0.11045842053294153,0.07023870896812101,0.9840662816527628,0.7571016357488227,0.8806236113999933,0.060110664867330965,0.48471194682218566,221,98,0.6087842423306355,0.23148301170888053,0.3186763351031333,0.9176574900064224,0.36237430796100356,0.39828680226083424,0.4984402925513708,0.023824138057736755,r2l
27,tcp,smtp,11063,7264,REJ,0,2,2,4,1,0,6,0,1,7,1,1,4,1,176,199,0.3549812565544924,0.038411518260712874,0.850211644515738,0.06783549451655779,0.16269528373688913,0.08572080497204693,0.005931368933486225,51,14,0.40957645038522106,0.5824134760750997,0.4610331466081453,0.6409447196650297,0.4138053902490829,0.6496781320134042,0.7712134537716641,0.26333751727135457,r2l
165,icmp,smtp,20377,5363,SH,0,1,1,0,4,1,4,0,0,6,3,0,1,1,70,101,0.7265547812170092,0.1256835408187822,0.5819638516620419,0.07739018020664123,0.09299180805118523,0.3470272426690767,0.5551329723106679,115,26,0.521471659380681,0.2538549906508685,0.161894405441673,0.9080483842304001,0.21336142741786923,0.2998057143013175,0.5416060992775844,0.026231058010643182,r2l
56,tcp,ftp,31133,13989,RSTO,0,2,2,1,1,1,7,1,0,4,2,0,2,0,152,168,0.3830347297193891,0.15662506660311615,0.9676321363263425,0.7941984290197336,0.3911115252083981,0.2304199676449925,0.9504546252288245,171,222,0.9912690844557602,0.7794506375268871,0.12972471389598372,0.2624707354421344,0.7093386204100516,0.9706735672862717,0.4455447040176306,0.15864398995360363,dos
